Latitude,Longitude,Start_ Date,End_Date,Genus,Species,Vector Count,,,,,
41.93061927,45.08421675,7/22/2022,7/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.90460816,45.13564253,7/22/2022,7/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.8596454,45.1873652,7/22/2022,7/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.65391807,43.11573162,7/26/2022,7/26/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.64599055,43.10587874,7/26/2022,7/26/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.50167743,43.29052978,7/26/2022,7/26/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,5,,,,,
41.5011497,43.27273333,7/26/2022,7/26/2022,Rhipicephalus,bursa,4,,,,,
41.6424692,43.02770955,7/26/2022,7/26/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.58505908,43.06685921,7/27/2022,7/27/2022,Rhipicephalus,bursa,0,,,,,
41.56670775,43.07475324,7/27/2022,7/27/2022,Rhipicephalus,bursa,3,,,,,
41.56670775,43.07475324,7/27/2022,7/27/2022,Rhipicephalus,bursa,3,,,,,
41.86029518,44.32353896,7/27/2022,7/27/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86029518,44.32353896,7/27/2022,7/27/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,2,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,5,,,,,
41.68298897,43.01482508,7/27/2022,7/27/2022,Rhipicephalus,bursa,1,,,,,
41.74306789,43.09948055,7/27/2022,7/27/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.84908,44.47480734,7/28/2022,7/28/2022,Rhipicephalus,bursa,1,,,,,
41.94675094,44.18381721,7/28/2022,7/28/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.97081328,44.46834412,7/28/2022,7/28/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.88032386,44.670656,7/28/2022,7/28/2022,Rhipicephalus,bursa,1,,,,,
41.88032386,44.670656,7/28/2022,7/28/2022,Rhipicephalus,bursa,1,,,,,
42.02848087,44.00681165,8/5/2022,8/5/2022,Haemaphysalis,punctata,3,,,,,
42.0427678,43.9204694,8/5/2022,8/5/2022,No collection (Ticks),No collection (Ticks),0,,,,,
42.07698849,43.64612828,8/5/2022,8/5/2022,No collection (Ticks),No collection (Ticks),0,,,,,
42.03979812,43.6208792,8/5/2022,8/5/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.97067,43.53077307,8/5/2022,8/5/2022,Haemaphysalis,punctata,1,,,,,
41.97067,43.53077307,8/5/2022,8/5/2022,Unidentified,Unidentified,9,,,,,
41.97067,43.53077307,8/5/2022,8/5/2022,Rhipicephalus,spp.,15,,,,,
41.97067,43.53077307,8/5/2022,8/5/2022,Rhipicephalus,spp.,15,,,,,
41.97067,43.53077307,8/5/2022,8/5/2022,Rhipicephalus,spp.,15,,,,,
41.97067,43.53077307,8/5/2022,8/5/2022,Rhipicephalus,spp.,3,,,,,
41.99125766,43.6283448,8/5/2022,8/5/2022,Rhipicephalus,spp.,3,,,,,
41.91911101,45.42372528,8/16/2022,8/16/2022,Haemaphysalis,punctata,1,,,,,
41.91867972,45.38921984,8/16/2022,8/16/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86362533,45.33948385,8/16/2022,8/16/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86531781,45.28011885,8/16/2022,8/16/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.85886646,45.2359609,8/16/2022,8/16/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86096162,45.33348915,8/16/2022,8/16/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.87241583,44.91061494,8/18/2022,8/18/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.91881091,44.92548941,8/18/2022,8/18/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Haemaphysalis,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Haemaphysalis,spp.,3,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,15,,,,,
41.95664777,45.00477479,8/18/2022,8/18/2022,Rhipicephalus,spp.,4,,,,,
41.93087449,45.08394662,8/18/2022,8/18/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.9037162,45.1376974,8/18/2022,8/18/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86553222,45.17305759,8/18/2022,8/18/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.65369155,43.11560031,8/23/2022,8/23/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.64597919,43.10572515,8/23/2022,8/23/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.50162123,43.27271838,8/23/2022,8/23/2022,Rhipicephalus,bursa,6,,,,,
41.50162123,43.27271838,8/23/2022,8/23/2022,Rhipicephalus,bursa,1,,,,,
41.6272426,43.14873908,8/23/2022,8/23/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.64169349,43.0274019,8/23/2022,8/23/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.58498908,43.06646992,8/24/2022,8/24/2022,Rhipicephalus,bursa,1,,,,,
41.58498908,43.06646992,8/24/2022,8/24/2022,Rhipicephalus,bursa,1,,,,,
41.56815047,43.07539439,8/24/2022,8/24/2022,Rhipicephalus,bursa,1,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,4,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,5,,,,,
41.68283606,43.01474489,8/24/2022,8/24/2022,Rhipicephalus,bursa,4,,,,,
41.84906969,44.47410173,8/25/2022,8/25/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86023031,44.32417472,8/25/2022,8/25/2022,No collection (Ticks),No collection (Ticks),0,,,,,
42.00159909,44.27859918,8/25/2022,8/25/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.97000683,44.46796111,8/25/2022,8/25/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.88050927,44.6709861,8/25/2022,8/25/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.60618406,45.08848779,9/6/2022,9/6/2022,No collection (Ticks),No collection (Ticks),0,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Dermacentor,marginatus,2,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,1,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Dermacentor,marginatus,2,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,parva,3,,,,,
42.03009244,44.00587571,9/8/2022,9/8/2022,Haemaphysalis,punctata,1,,,,,
42.05212385,43.71241585,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.05212385,43.71241585,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.05212385,43.71241585,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.05212385,43.71241585,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.05212385,43.71241585,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.05212385,43.71241585,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.07842231,43.64561568,9/8/2022,9/8/2022,Haemaphysalis,parva,4,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Dermacentor,marginatus,2,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,2,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
42.04011747,43.61853712,9/8/2022,9/8/2022,Haemaphysalis,parva,2,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Dermacentor,marginatus,1,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.97861805,43.56917443,9/8/2022,9/8/2022,Haemaphysalis,parva,2,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Dermacentor,marginatus,1,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Dermacentor,reticulatus,1,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Dermacentor,marginatus,2,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Dermacentor,reticulatus,1,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Haemaphysalis,parva,5,,,,,
41.9916624,43.62876726,9/8/2022,9/8/2022,Haemaphysalis,parva,2,,,,,
42.32138952,43.06230482,9/15/2022,9/15/2022,Haemaphysalis,parva,15,,,,,
42.32138952,43.06230482,9/15/2022,9/15/2022,Haemaphysalis,parva,15,,,,,
42.32138952,43.06230482,9/15/2022,9/15/2022,Haemaphysalis,parva,15,,,,,
42.32138952,43.06230482,9/15/2022,9/15/2022,Haemaphysalis,parva,15,,,,,
42.32138952,43.06230482,9/15/2022,9/15/2022,Ixodes,ricinus,7,,,,,
41.92032117,45.42434259,9/20/2022,9/20/2022,Haemaphysalis,parva,1,,,,,
41.92032117,45.42434259,9/20/2022,9/20/2022,Ixodes,ricinus,1,,,,,
41.92032117,45.42434259,9/20/2022,9/20/2022,Haemaphysalis,parva,2,,,,,
41.9178253,45.38835684,9/20/2022,9/20/2022,Haemaphysalis,parva,1,,,,,
41.9178253,45.38835684,9/20/2022,9/20/2022,Haemaphysalis,punctata,1,,,,,
41.86395264,45.33957131,9/20/2022,9/20/2022,Dermacentor,reticulatus,2,,,,,
41.86395264,45.33957131,9/20/2022,9/20/2022,Dermacentor,reticulatus,1,,,,,
41.86013785,45.33328378,9/20/2022,9/20/2022,Dermacentor,reticulatus,2,,,,,
41.86013785,45.33328378,9/20/2022,9/20/2022,Dermacentor,reticulatus,5,,,,,
41.86013785,45.33328378,9/20/2022,9/20/2022,Dermacentor,reticulatus,1,,,,,
41.86501222,45.28120185,9/20/2022,9/20/2022,Dermacentor,reticulatus,5,,,,,
41.86501222,45.28120185,9/20/2022,9/20/2022,Dermacentor,reticulatus,5,,,,,
41.86501222,45.28120185,9/20/2022,9/20/2022,Dermacentor,reticulatus,1,,,,,
41.86501222,45.28120185,9/20/2022,9/20/2022,Dermacentor,reticulatus,5,,,,,
41.86501222,45.28120185,9/20/2022,9/20/2022,Dermacentor,reticulatus,5,,,,,
41.86501222,45.28120185,9/20/2022,9/20/2022,Dermacentor,reticulatus,1,,,,,
41.85964966,45.23622546,9/20/2022,9/20/2022,Dermacentor,reticulatus,1,,,,,
41.85964966,45.23622546,9/20/2022,9/20/2022,Dermacentor,reticulatus,2,,,,,
41.85964966,45.23622546,9/20/2022,9/20/2022,Ixodes,ricinus,2,,,,,
41.85964966,45.23622546,9/20/2022,9/20/2022,Dermacentor,reticulatus,1,,,,,
41.85964966,45.23622546,9/20/2022,9/20/2022,Dermacentor,reticulatus,2,,,,,
41.87207453,44.90986224,9/22/2022,9/22/2022,Dermacentor,reticulatus,1,,,,,
41.87207453,44.90986224,9/22/2022,9/22/2022,Ixodes,ricinus,1,,,,,
41.87207453,44.90986224,9/22/2022,9/22/2022,Dermacentor,reticulatus,2,,,,,
41.87207453,44.90986224,9/22/2022,9/22/2022,Ixodes,ricinus,3,,,,,
41.87207453,44.90986224,9/22/2022,9/22/2022,Haemaphysalis,punctata,1,,,,,
41.91914827,44.92578916,9/22/2022,9/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.95656931,45.00429877,6/22/2022,6/22/2022,Dermacentor,reticulatus,1,,,,,
41.95656931,45.00429877,6/22/2022,6/22/2022,Haemaphysalis,parva,1,,,,,
41.95656931,45.00429877,6/22/2022,6/22/2022,Dermacentor,reticulatus,2,,,,,
41.95656931,45.00429877,6/22/2022,6/22/2022,Haemaphysalis,parva,1,,,,,
41.95656931,45.00429877,6/22/2022,6/22/2022,Haemaphysalis,punctata,1,,,,,
41.95656931,45.00429877,6/22/2022,6/22/2022,Haemaphysalis,spp.,6,,,,,
41.93067517,45.08413718,9/22/2022,9/22/2022,Dermacentor,reticulatus,1,,,,,
41.93067517,45.08413718,9/22/2022,9/22/2022,Haemaphysalis,punctata,1,,,,,
41.90490723,45.13640045,9/22/2022,9/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86579089,45.17276292,9/22/2022,9/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.94693624,44.18362409,8/25/2022,8/25/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.64598448,43.10588957,9/26/2022,9/26/2022,Rhipicephalus,bursa,2,,,,,
41.58486519,43.0659681,9/26/2022,9/26/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.56749474,43.07553173,9/26/2022,9/26/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.50179145,43.27233345,9/27/2022,9/27/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.68316817,43.01487758,9/27/2022,9/27/2022,Dermacentor,marginatus,1,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63226163,42.99520803,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,marginatus,1,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,3,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,5,,,,,
41.63116455,42.99557712,9/27/2022,9/27/2022,Dermacentor,reticulatus,2,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Dermacentor,marginatus,3,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Dermacentor,marginatus,5,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Dermacentor,marginatus,1,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Dermacentor,reticulatus,1,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Dermacentor,reticulatus,1,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Haemaphysalis,parva,1,,,,,
41.64242554,43.02751813,9/27/2022,9/27/2022,Haemaphysalis,parva,1,,,,,
41.63341674,42.99250557,9/28/2022,9/28/2022,Dermacentor,reticulatus,1,,,,,
41.84908874,44.47393338,9/29/2022,9/29/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.84908874,44.47393338,9/29/2022,9/29/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.86010276,44.32180242,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
41.86010276,44.32180242,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
41.86010276,44.32180242,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
41.86010276,44.32180242,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
41.94686993,44.1839087,9/29/2022,9/29/2022,Haemaphysalis,parva,3,,,,,
41.94686993,44.1839087,9/29/2022,9/29/2022,Haemaphysalis,parva,3,,,,,
42.00124716,44.27814902,9/29/2022,9/29/2022,Haemaphysalis,parva,5,,,,,
42.00124716,44.27814902,9/29/2022,9/29/2022,Haemaphysalis,parva,5,,,,,
42.00124716,44.27814902,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
42.00124716,44.27814902,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
42.00124716,44.27814902,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
42.00124716,44.27814902,9/29/2022,9/29/2022,Haemaphysalis,parva,4,,,,,
41.97225952,44.46884244,9/29/2022,9/29/2022,Haemaphysalis,parva,1,,,,,
41.88076782,44.67117238,9/29/2022,9/29/2022,Haemaphysalis,punctata,1,,,,,
41.65736828,44.72765081,10/3/2022,10/3/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Ixodes,ricinus,1,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,1,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,1,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,marginatus,1,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.66844293,44.69342484,10/3/2022,10/3/2022,Dermacentor,reticulatus,3,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Dermacentor,reticulatus,1,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,4,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,punctata,1,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Dermacentor,reticulatus,1,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,5,,,,,
41.6723492,44.3839592,10/3/2022,10/3/2022,Haemaphysalis,parva,1,,,,,
41.6815915,44.5181302,10/3/2022,10/3/2022,Dermacentor,marginatus,3,,,,,
41.6815915,44.5181302,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.6815915,44.5181302,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.6815915,44.5181302,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.6815915,44.5181302,10/3/2022,10/3/2022,Dermacentor,reticulatus,5,,,,,
41.6815915,44.5181302,10/3/2022,10/3/2022,Dermacentor,marginatus,1,,,,,
